,id,abbreviation,name,code,stoichiometry,is_transport,equation,definition,reversibility,direction,abstract_reaction,pathways,aliases,ec_numbers,deltag,deltagerr,compound_ids,status,is_obsolete,linked_reaction,notes,source,...23,...24
71,rxn46125,NA,NA,(1) cpd00001[0] + (1) cpd35920[0] <=> (1) cpd17421[0],-1:cpd00001:0:0:H2O;-1:cpd35920:0:0:2-[(2'-methylsulfanyl)heptyl]maleate;1:cpd17421:0:0:3-(7'-Methylthio)heptylmalate,0,(1) cpd00001[0] + (1) cpd35920[0] <=> (1) cpd17421[0],(1) H2O[0] + (1) 2-[(2'-methylsulfanyl)heptyl]maleate[0] <=> (1) 3-(7'-Methylthio)heptylmalate[0],=,=,null,"MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4450 (aliphatic glucosinolate biosynthesis, side chain elongation cycle); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)",MetaCyc: RXN-18193,null,1.18,0.45,cpd00001;cpd17421;cpd35920,OK,0,null,GCC|EQC|EQU,Primary Database,AT4G13430 // AT2G43100,RXN-18193
72,rxn42463,NA,NA,(1) cpd00001[0] + (1) cpd32696[0] <=> (1) cpd17417[0],-1:cpd00001:0:0:H2O;-1:cpd32696:0:0:2-[(2'-methylsulfanyl)hexyl]maleate;1:cpd17417:0:0:3-(6'-Methylthio)hexylmalate,0,(1) cpd00001[0] + (1) cpd32696[0] <=> (1) cpd17417[0],(1) H2O[0] + (1) 2-[(2'-methylsulfanyl)hexyl]maleate[0] <=> (1) 3-(6'-Methylthio)hexylmalate[0],=,=,null,"MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4450 (aliphatic glucosinolate biosynthesis, side chain elongation cycle); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)",MetaCyc: RXN-18191,null,1.19,0.45,cpd00001;cpd17417;cpd32696,OK,0,null,GCC|EQC|EQU,Primary Database,AT4G13430 // AT2G43100,RXN-18191
73,rxn40894,NA,NA,(1) cpd00001[0] + (1) cpd32007[0] <=> (1) cpd17413[0],-1:cpd00001:0:0:H2O;-1:cpd32007:0:0:2-[(2'-methylsulfanyl)pentyl]maleate;1:cpd17413:0:0:3-(5'-Methylthio)pentylmalate,0,(1) cpd00001[0] + (1) cpd32007[0] <=> (1) cpd17413[0],(1) H2O[0] + (1) 2-[(2'-methylsulfanyl)pentyl]maleate[0] <=> (1) 3-(5'-Methylthio)pentylmalate[0],=,=,null,"MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4450 (aliphatic glucosinolate biosynthesis, side chain elongation cycle); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)",MetaCyc: RXN-18189,null,1.18,0.45,cpd00001;cpd17413;cpd32007,OK,0,null,GCC|EQC|EQU,Primary Database,AT4G13430 // AT2G43100,RXN-18189
74,rxn43599,NA,NA,(1) cpd00001[0] + (1) cpd36021[0] <=> (1) cpd17405[0],-1:cpd00001:0:0:H2O;-1:cpd36021:0:0:2-[(2'-methylsulfanyl)propyl]maleate;1:cpd17405:0:0:3-(3'-Methylthio)propylmalate,0,(1) cpd00001[0] + (1) cpd36021[0] <=> (1) cpd17405[0],(1) H2O[0] + (1) 2-[(2'-methylsulfanyl)propyl]maleate[0] <=> (1) 3-(3'-Methylthio)propylmalate[0],=,=,null,"MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4450 (aliphatic glucosinolate biosynthesis, side chain elongation cycle); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)",MetaCyc: RXN-18185,null,1.18,0.45,cpd00001;cpd17405;cpd36021,OK,0,null,GCC|EQC|EQU,Primary Database,AT4G13430 // AT2G43100,RXN-18185
75,rxn47340,NA,NA,(1) cpd17408[0] <=> (1) cpd00001[0] + (1) cpd34061[0],-1:cpd17408:0:0:2-(4'-Methylthio)butylmalate;1:cpd00001:0:0:H2O;1:cpd34061:0:0:2-[(2'-methylsulfanyl)butyl]maleate,0,(1) cpd17408[0] <=> (1) cpd00001[0] + (1) cpd34061[0],(1) 2-(4'-Methylthio)butylmalate[0] <=> (1) H2O[0] + (1) 2-[(2'-methylsulfanyl)butyl]maleate[0],=,=,null,"MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4450 (aliphatic glucosinolate biosynthesis, side chain elongation cycle); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)",MetaCyc: RXN-18186,null,0.38,0.45,cpd00001;cpd17408;cpd34061,OK,0,null,GCC|EQC|EQU,Primary Database,AT4G13430 // AT2G43100,RXN-18186
76,rxn44914,NA,NA,(1) cpd17416[0] <=> (1) cpd00001[0] + (1) cpd32696[0],-1:cpd17416:0:0:2-(6'-Methylthio)hexylmalate;1:cpd00001:0:0:H2O;1:cpd32696:0:0:2-[(2'-methylsulfanyl)hexyl]maleate,0,(1) cpd17416[0] <=> (1) cpd00001[0] + (1) cpd32696[0],(1) 2-(6'-Methylthio)hexylmalate[0] <=> (1) H2O[0] + (1) 2-[(2'-methylsulfanyl)hexyl]maleate[0],=,=,null,"MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4450 (aliphatic glucosinolate biosynthesis, side chain elongation cycle); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)",MetaCyc: RXN-18190,null,0.38,0.45,cpd00001;cpd17416;cpd32696,OK,0,null,GCC|EQC|EQU,Primary Database,AT4G13430 // AT2G43100,RXN-18190
77,rxn44423,NA,NA,(1) cpd17420[0] <=> (1) cpd00001[0] + (1) cpd35920[0],-1:cpd17420:0:0:2-(7'-Methylthio)heptylmalate;1:cpd00001:0:0:H2O;1:cpd35920:0:0:2-[(2'-methylsulfanyl)heptyl]maleate,0,(1) cpd17420[0] <=> (1) cpd00001[0] + (1) cpd35920[0],(1) 2-(7'-Methylthio)heptylmalate[0] <=> (1) H2O[0] + (1) 2-[(2'-methylsulfanyl)heptyl]maleate[0],=,=,null,"MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4450 (aliphatic glucosinolate biosynthesis, side chain elongation cycle); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)",MetaCyc: RXN-18192,null,0.38,0.45,cpd00001;cpd17420;cpd35920,OK,0,null,GCC|EQC|EQU,Primary Database,AT4G13430 // AT2G43100,RXN-18192
78,rxn14133,R08669,3'-phosphoadenylyl-sulfate:3-methylthiopropyl-desulfoglucosinolate sulfotransferase,(1) cpd00044[0] + (1) cpd17434[0] <=> (1) cpd00045[0] + (1) cpd05324[0],"-1:cpd00044:0:0:""3-phosphoadenylylsulfate"";-1:cpd17434:0:0:""3-Methylthiopropyl-desulfoglucosinolate"";1:cpd00045:0:0:""Adenosine 3-5-bisphosphate"";1:cpd00067:0:0:""H+"";1:cpd05324:0:0:""Glucoiberverin""",0,(1) cpd00044[0] + (1) cpd17434[0] => (1) cpd00045[0] + (1) cpd00067[0] + (1) cpd05324[0],(1) 3-phosphoadenylylsulfate[0] + (1) 3-Methylthiopropyl-desulfoglucosinolate[0] => (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) Glucoiberverin[0],>,>,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-1187 (glucosinolate biosynthesis from homomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)|KEGG: rn00966 (Glucosinolate biosynthesis); rn01110 (Biosynthesis of secondary metabolites); rn01210 (2-Oxocarboxylic acid metabolism),AraCyc: RXN-2209|BrachyCyc: RXN-2209|CornCyc: RXN-2209|KEGG: R08669|MetaCyc: RXN-2209|Name: 3'-phosphoadenylyl-sulfate:3-methylthiopropyl-desulfoglucosinolate sulfotransferase; 3'-phosphoadenylyl-sulfate:3-methylthiopropyl-desulfoglucosinolatesulfotransferase,2.8.2.-,-14.03,7,cpd00044;cpd00045;cpd00067;cpd05324;cpd17434,OK,0,null,GCC|HB|EQP,Primary Database,AT1G74090 // AT1G18590,RXN-2209
79,rxn14362,R08671,3'-phosphoadenylyl-sulfate:4-methylthiobutyl-desulfoglucosinolate sulfotransferase,(1) cpd00044[0] + (1) cpd17437[0] <=> (1) cpd00045[0] + (1) cpd05321[0],"-1:cpd00044:0:0:""3-phosphoadenylylsulfate"";-1:cpd17437:0:0:""4-Methylthiobutyl-desulfoglucosinolate"";1:cpd00045:0:0:""Adenosine 3-5-bisphosphate"";1:cpd00067:0:0:""H+"";1:cpd05321:0:0:""Glucoerucin""",0,(1) cpd00044[0] + (1) cpd17437[0] => (1) cpd00045[0] + (1) cpd00067[0] + (1) cpd05321[0],(1) 3-phosphoadenylylsulfate[0] + (1) 4-Methylthiobutyl-desulfoglucosinolate[0] => (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) Glucoerucin[0],>,>,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4471 (glucosinolate biosynthesis from dihomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)|KEGG: rn00966 (Glucosinolate biosynthesis); rn01210 (2-Oxocarboxylic acid metabolism),AraCyc: RXNQT-4329|CornCyc: RXNQT-4329|KEGG: R08671|MetaCyc: RXNQT-4329|PlantCyc: RXNQT-4329|Name: 3'-phosphoadenylyl-sulfate:4-methylthiobutyl-desulfoglucosinolate sulfotransferase; 3'-phosphoadenylyl-sulfate:4-methylthiobutyl-desulfoglucosinolatesulfotransferase,2.8.2.-,-14.03,7.01,cpd00044;cpd00045;cpd00067;cpd05321;cpd17437,OK,0,null,GCC|HB|EQC,Primary Database,AT1G18590 // AT1G74090,RXNQT-4329
80,rxn27056,RXNQT-4330.c,RXNQT-4330.c,(1) cpd00044[0] + (1) cpd26624[0] <=> (1) cpd00045[0] + (1) cpd05313[0],"-1:cpd00044:0:0:""3-phosphoadenylylsulfate"";-1:cpd26624:0:0:""5-methylthiopentyldesulfoglucosinolate"";1:cpd00045:0:0:""Adenosine 3-5-bisphosphate"";1:cpd00067:0:0:""H+"";1:cpd05313:0:0:""Glucoberteroin""",0,(1) cpd00044[0] + (1) cpd26624[0] => (1) cpd00045[0] + (1) cpd00067[0] + (1) cpd05313[0],(1) 3-phosphoadenylylsulfate[0] + (1) 5-methylthiopentyldesulfoglucosinolate[0] => (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) Glucoberteroin[0],>,>,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4472 (glucosinolate biosynthesis from trihomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),AraCyc: RXNQT-4330|CornCyc: RXNQT-4330|MetaCyc: RXNQT-4330|PlantCyc: RXNQT-4330|Name:,2.8.2.-,-14.03,7.02,cpd00044;cpd00045;cpd00067;cpd05313;cpd26624,OK,0,null,GCC|EQC,Primary Database,AT1G18590 // AT1G74090,RXNQT-4330
81,rxn27057,RXNQT-4331.c,RXNQT-4331.c,(1) cpd00044[0] + (1) cpd26641[0] <=> (1) cpd00045[0] + (1) cpd17439[0],"-1:cpd00044:0:0:""3-phosphoadenylylsulfate"";-1:cpd26641:0:0:""6-methylthiohexyldesulfoglucosinolate"";1:cpd00045:0:0:""Adenosine 3-5-bisphosphate"";1:cpd00067:0:0:""H+"";1:cpd17439:0:0:""Glucolesquerellin""",0,(1) cpd00044[0] + (1) cpd26641[0] => (1) cpd00045[0] + (1) cpd00067[0] + (1) cpd17439[0],(1) 3-phosphoadenylylsulfate[0] + (1) 6-methylthiohexyldesulfoglucosinolate[0] => (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) Glucolesquerellin[0],>,>,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4473 (glucosinolate biosynthesis from tetrahomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),AraCyc: RXNQT-4331|CornCyc: RXNQT-4331|MetaCyc: RXNQT-4331|PlantCyc: RXNQT-4331|Name:,2.8.2.-,-14.03,7.03,cpd00044;cpd00045;cpd00067;cpd17439;cpd26641,OK,0,null,GCC|EQP,Primary Database,AT1G18590 // AT1G74090,RXNQT-4331
82,rxn27058,RXNQT-4332.c,RXNQT-4332.c,(1) cpd00044[0] + (1) cpd26642[0] <=> (1) cpd00045[0] + (1) cpd17441[0],"-1:cpd00044:0:0:""3-phosphoadenylylsulfate"";-1:cpd26642:0:0:""7-methylthioheptyldesulfoglucosinolate"";1:cpd00045:0:0:""Adenosine 3-5-bisphosphate"";1:cpd00067:0:0:""H+"";1:cpd17441:0:0:""7-Methylthioheptyl glucosinolate""",0,(1) cpd00044[0] + (1) cpd26642[0] => (1) cpd00045[0] + (1) cpd00067[0] + (1) cpd17441[0],(1) 3-phosphoadenylylsulfate[0] + (1) 7-methylthioheptyldesulfoglucosinolate[0] => (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) 7-Methylthioheptyl glucosinolate[0],>,>,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4474 (glucosinolate biosynthesis from pentahomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),AraCyc: RXNQT-4332|CornCyc: RXNQT-4332|MetaCyc: RXNQT-4332|PlantCyc: RXNQT-4332|Name:,2.8.2.-|2.8.2.38,-14.03,7.05,cpd00044;cpd00045;cpd00067;cpd17441;cpd26642,OK,0,null,GCC|EQP,Primary Database,AT1G18590 // AT1G74090,RXNQT-4332
83,rxn27059,RXNQT-4333.c,RXNQT-4333.c,(1) cpd00044[0] + (1) cpd26643[0] <=> (1) cpd00045[0] + (1) cpd17443[0],"-1:cpd00044:0:0:""3-phosphoadenylylsulfate"";-1:cpd26643:0:0:""8-methylthiooctyldesulfoglucosinolate"";1:cpd00045:0:0:""Adenosine 3-5-bisphosphate"";1:cpd00067:0:0:""H+"";1:cpd17443:0:0:""8-Methylthiooctyl glucosinolate""",0,(1) cpd00044[0] + (1) cpd26643[0] => (1) cpd00045[0] + (1) cpd00067[0] + (1) cpd17443[0],(1) 3-phosphoadenylylsulfate[0] + (1) 8-methylthiooctyldesulfoglucosinolate[0] => (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) 8-Methylthiooctyl glucosinolate[0],>,>,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4475 (glucosinolate biosynthesis from hexahomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),AraCyc: RXNQT-4333|CornCyc: RXNQT-4333|MetaCyc: RXNQT-4333|PlantCyc: RXNQT-4333|Name:,2.8.2.-,-14.03,7.07,cpd00044;cpd00045;cpd00067;cpd17443;cpd26643,OK,0,null,GCC|EQC,Primary Database,AT1G18590 // AT1G74090,RXNQT-4333
84,rxn11704,R08167,R08167,(1) cpd00044[0] + (1) cpd16333[0] <=> (1) cpd00045[0] + (1) cpd03467[0],"-1:cpd00044:0:0:""3-phosphoadenylylsulfate"";-1:cpd16333:0:0:""Indolylmethyl-desulfoglucosinolate"";1:cpd00045:0:0:""Adenosine 3-5-bisphosphate"";1:cpd00067:0:0:""H+"";1:cpd03467:0:0:""Glucobrassicin""",0,(1) cpd00044[0] + (1) cpd16333[0] => (1) cpd00045[0] + (1) cpd00067[0] + (1) cpd03467[0],(1) 3-phosphoadenylylsulfate[0] + (1) Indolylmethyl-desulfoglucosinolate[0] => (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) Glucobrassicin[0],>,>,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-601 (glucosinolate biosynthesis from tryptophan); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)|KEGG: rn00380 (Tryptophan metabolism); rn00966 (Glucosinolate biosynthesis); rn01110 (Biosynthesis of secondary metabolites); rn01210 (2-Oxocarboxylic acid metabolism),AraCyc: RXN-1443|DF_Athaliana: reac_664|KEGG: R08167|MetaCyc: RXN-1443|PlantCyc: RXN-1443|Name:,2.8.2.-,-14.03,7.09,cpd00044;cpd00045;cpd00067;cpd03467;cpd16333,OK,0,null,GCC|HB|EQC,Primary Database,,RXN-1443
85,rxn02300,R03214,3'-Phosphoadenylylsulfate:desulfoglucosinolate sulfotransferase,(1) cpd00044[0] + (1) cpd00787[0] <=> (1) cpd00045[0] + (1) cpd01457[0],"-1:cpd00044:0:0:""3-phosphoadenylylsulfate"";-1:cpd00787:0:0:""Desulfoglucotropeolin"";1:cpd00045:0:0:""Adenosine 3-5-bisphosphate"";1:cpd00067:0:0:""H+"";1:cpd01457:0:0:""Glucotropeolin""",0,(1) cpd00044[0] + (1) cpd00787[0] => (1) cpd00045[0] + (1) cpd00067[0] + (1) cpd01457[0],(1) 3-phosphoadenylylsulfate[0] + (1) Desulfoglucotropeolin[0] => (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) Glucotropeolin[0],>,>,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-2821 (glucosinolate biosynthesis from phenylalanine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)|KEGG: rn00966 (Glucosinolate biosynthesis); rn01110 (Biosynthesis of secondary metabolites); rn01210 (2-Oxocarboxylic acid metabolism),AraCyc: RXN-4606|DF_Athaliana: reac_776|KEGG: R03214|MetaCyc: RXN-4606|PlantCyc: RXN-4606|Name: 3'-Phosphoadenylylsulfate:desulfoglucosinolate sulfotransferase; 3'-phosphoadenosine-5'-phosphosulfate:desulfoglucosinolate sulfotransferase; 3'-phosphoadenylyl-sulfate:desulfoglucosinolate sulfotransferase; PAPS-desulfoglucosinolate sulfotransferase; desulfoglucosinolate sulfotransferase,2.8.2.24,-14.03,6.83,cpd00044;cpd00045;cpd00067;cpd00787;cpd01457,OK,0,null,GCC|HB|EQC,Primary Database,AT1G74100,RXN-4606
86,rxn46696,NA,NA,(1) cpd00044[0] + (1) cpd17430[0] <=> (1) cpd00045[0] + (1) cpd34716[0],-1:cpd00044:0:0:3-phosphoadenylylsulfate;-1:cpd17430:0:0:p-Hydroxybenzyldesulphoglucosinolate;1:cpd00045:0:0:Adenosine 3-5-bisphosphate;1:cpd00067:0:0:H+;1:cpd34716:0:0:sinalbin,0,(1) cpd00044[0] + (1) cpd17430[0] <=> (1) cpd00045[0] + (1) cpd00067[0] + (1) cpd34716[0],(1) 3-phosphoadenylylsulfate[0] + (1) p-Hydroxybenzyldesulphoglucosinolate[0] <=> (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) sinalbin[0],>,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-7901 (glucosinolate biosynthesis from tyrosine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),MetaCyc: RXN-18762,null,-14.03,6.87,cpd00044;cpd00045;cpd00067;cpd17430;cpd34716,OK,0,null,GCC|EQC,Primary Database,,RXN-18762
87,rxn47015,NA,NA,(1) cpd35756[0] <=> (1) cpd00011[0] + (1) cpd17422[0],-1:cpd00067:0:0:H+;-1:cpd35756:0:0:3-carboxy-10-(methylsulfanyl)-2-oxodecanoate;1:cpd00011:0:0:CO2;1:cpd17422:0:0:10-Methylthio-2-decanoic acid,0,(1) cpd00067[0] + (1) cpd35756[0] <=> (1) cpd00011[0] + (1) cpd17422[0],(1) H+[0] + (1) 3-carboxy-10-(methylsulfanyl)-2-oxodecanoate[0] <=> (1) CO2[0] + (1) 10-Methylthio-2-decanoic acid[0],>,=,null,"MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4450 (aliphatic glucosinolate biosynthesis, side chain elongation cycle); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)",MetaCyc: RXN-18201,null,-4.31,0.75,cpd00011;cpd00067;cpd17422;cpd35756,OK,0,null,GCC|EQC|EQU,Primary Database,AT5G14200,RXN-18201
88,rxn44978,NA,NA,(1) cpd34360[0] <=> (1) cpd00011[0] + (1) cpd17406[0],-1:cpd00067:0:0:H+;-1:cpd34360:0:0:3-carboxy-6-(methylsulfanyl)-2-oxohexanoate;1:cpd00011:0:0:CO2;1:cpd17406:0:0:2-Oxo-6-methylthiohexanoic acid,0,(1) cpd00067[0] + (1) cpd34360[0] <=> (1) cpd00011[0] + (1) cpd17406[0],(1) H+[0] + (1) 3-carboxy-6-(methylsulfanyl)-2-oxohexanoate[0] <=> (1) CO2[0] + (1) 2-Oxo-6-methylthiohexanoic acid[0],>,=,null,"MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4450 (aliphatic glucosinolate biosynthesis, side chain elongation cycle); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)",MetaCyc: RXN-18209,null,-4.31,0.75,cpd00011;cpd00067;cpd17406;cpd34360,OK,0,null,GCC|EQC|EQU,Primary Database,AT5G14200,RXN-18209
89,rxn47369,NA,NA,(1) cpd35122[0] <=> (1) cpd00011[0] + (1) cpd17414[0],-1:cpd00067:0:0:H+;-1:cpd35122:0:0:3-carboxy-8-(methylsulfanyl)-2-oxooctanoate;1:cpd00011:0:0:CO2;1:cpd17414:0:0:8-Methylthio-2-octanoic acid,0,(1) cpd00067[0] + (1) cpd35122[0] <=> (1) cpd00011[0] + (1) cpd17414[0],(1) H+[0] + (1) 3-carboxy-8-(methylsulfanyl)-2-oxooctanoate[0] <=> (1) CO2[0] + (1) 8-Methylthio-2-octanoic acid[0],>,=,null,"MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4450 (aliphatic glucosinolate biosynthesis, side chain elongation cycle); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)",MetaCyc: RXN-18205,null,-4.31,0.75,cpd00011;cpd00067;cpd17414;cpd35122,OK,0,null,GCC|EQC|EQU,Primary Database,AT5G14200,RXN-18205
90,rxn44269,NA,NA,(1) cpd34878[0] <=> (1) cpd00011[0] + (1) cpd17418[0],-1:cpd00067:0:0:H+;-1:cpd34878:0:0:3-carboxy-9-(methylsulfanyl)-2-oxononanoate;1:cpd00011:0:0:CO2;1:cpd17418:0:0:9-Methylthio-2-nonanoic acid,0,(1) cpd00067[0] + (1) cpd34878[0] <=> (1) cpd00011[0] + (1) cpd17418[0],(1) H+[0] + (1) 3-carboxy-9-(methylsulfanyl)-2-oxononanoate[0] <=> (1) CO2[0] + (1) 9-Methylthio-2-nonanoic acid[0],>,=,null,"MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4450 (aliphatic glucosinolate biosynthesis, side chain elongation cycle); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)",MetaCyc: RXN-18203,null,-4.31,0.75,cpd00011;cpd00067;cpd17418;cpd34878,OK,0,null,GCC|EQC|EQU,Primary Database,AT5G14200,RXN-18203
